Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-10274	CPD-10274	(1 Z ,2 S )-2-methylbutanal oxime	101.0840639804					C5H11NO			plantcyc <https://plantcyc.org/>		101.0840639804	CC[C@H](C)\C=N/O		SEWWFHKIKWFJNV-YIWIKUPCSA-N									PlantCyc/PMN local PGDB
CPD-23407	CPD-23407	5-hydroxyanthranilate	153.0425930962					C7H6NO3			plantcyc <https://plantcyc.org/>	5-hydroxyanthranilic acid // 2-amino-4-hydroxybenzoate	153.0425930962	C1(\C(\O)=C/C(/C([O-])=O)=C(\C=1)/N)		HYNQTSZBTIOFKH-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-12332	CPD-12332	methyl gibberellin A 4	346.1780239451					C20H26O5			plantcyc <https://plantcyc.org/>	methyl GA 4 // carboxymethyl gibberellin A 4 // gibberellin A 4 methyl ester	346.1780239451	C=C3([C@@H]2(CC[C@H]4([C@]15(CC[C@@H]([C@@]([C@H]1[C@@H]([C@](C2)(C3)4)C(OC)=O)(C)C(O5)=O)O))))		XBDTWBSMNXMGIJ-UESSAWAASA-N									PlantCyc/PMN local PGDB
UDP-L-RHAMNOSE	UDP-L-RHAMNOSE	UDP-beta-L-rhamnose	550.0601057544					C15H22N2O16P2			plantcyc <https://plantcyc.org/>	UDP-rhamnose // UDP-beta-L-Rha	550.0601057544	C[C@@H]3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@H](O)[C@@H](O)3)		DRDCJEIZVLVWNC-SLBWPEPYSA-L									PlantCyc/PMN local PGDB
CPD-11528	CPD-11528	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxobutanoyl)-CoA	1001.2408028097					C35H50N7O19P3S			plantcyc <https://plantcyc.org/>	OPC4-3-ketoacyl-CoA	1001.2408028097	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-])		QGJLCXXJEFRWHP-JQUKJZMASA-J									PlantCyc/PMN local PGDB
PHOSPHO-ENOL-PYRUVATE	PHOSPHO-ENOL-PYRUVATE	phospho enol pyruvate	167.9823744031					C3H2O6P			plantcyc <https://plantcyc.org/>	PEP // 2-(phosphooxy)- 2-propenoate	167.9823744031	C=C(OP(=O)([O-])[O-])C([O-])=O		DTBNBXWJWCWCIK-UHFFFAOYSA-K									PlantCyc/PMN local PGDB
DELTA3-ISOPENTENYL-PP	DELTA3-ISOPENTENYL-PP	isopentenyl diphosphate	246.0058257599					C5H9O7P2			plantcyc <https://plantcyc.org/>	3-methylbut-3-en-1-yl diphosphate // isopentenyl-PP // isopentenyl pyrophosphate // delta(3)-isopentenyl-PP // &Delta; 3 -isopentenyl-PP // 3-methylbut-3-enyl diphosphate // 3-methylbut-3-enyl pyrophosphate // isopentenyl diphosphate	246.0058257599	C=C(C)CCOP([O-])(=O)OP([O-])(=O)[O-]		NUHSROFQTUXZQQ-UHFFFAOYSA-K									PlantCyc/PMN local PGDB
NONAPRENYL-4-HYDROXYBENZOATE	NONAPRENYL-4-HYDROXYBENZOATE	4-hydroxy-3-nonaprenylbenzoate	750.5950963701					C52H77O3			plantcyc <https://plantcyc.org/>	3-solanesyl-4-hydroxybenzoate // nonaprenyl-4-hydroxybenzoic acid // 3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenyl ester // 3-nonaprenyl-4-hydroxybenzoate	750.5950963701	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C/C(/O)=1)/C(=O)[O-])		YKKKMRBEPIZPBH-XWEAJCOCSA-M									PlantCyc/PMN local PGDB
CPD-13687	CPD-13687	1-naphthol 6'-O-malonylglucoside	392.1107322409					C19H19O9			plantcyc <https://plantcyc.org/>		392.1107322409	C2(\C=C1(\C=C/C=C(C/1=C/C=2)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)COC(=O)CC(=O)[O-])))		QNRFNDGWEROWPJ-LQDZTQBFSA-M									PlantCyc/PMN local PGDB
DIFLUOROMETHYLORNITHINE	DIFLUOROMETHYLORNITHINE	difluoromethylornithine	182.0866840398					C6H13N2O2F2			plantcyc <https://plantcyc.org/>		182.0866840398	C(CCC(C(F)F)([NH3+])C(=O)[O-])[NH3+]		VLCYCQAOQCDTCN-UHFFFAOYSA-O									PlantCyc/PMN local PGDB
3-HYDROHYDROXYPHOSPHORYLPYRUVATE	3-HYDROHYDROXYPHOSPHORYLPYRUVATE	3-(hydroxyphosphinoyl)pyruvate	151.987459781					C3H3O5P			plantcyc <https://plantcyc.org/>	3-[hydroxy(oxido)phosphoranyl]pyruvic acid // 3-(hydrohydroxyphosphoryl)pyruvate // PPA // 3-hydrohydroxyphosphorylpyruvate	151.987459781	C([O-])(=O)C(=O)CP([O-])=O		VHAFWRWGHGSZDL-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
L-ASPARTATE	L-ASPARTATE	L-aspartate	133.0375077183					C4H6NO4			plantcyc <https://plantcyc.org/>	L-aspartic acid // aspartic acid // D // aspartate // L-asp	133.0375077183	C(C(=O)[O-])[C@H]([NH3+])C(=O)[O-]		CKLJMWTZIZZHCS-REOHCLBHSA-M									PlantCyc/PMN local PGDB
CPD-520	CPD-520	quercetin	302.0426526757					C15H9O7			plantcyc <https://plantcyc.org/>	3,5,7,3',4'-pentahydroxyflavone // 3,5,7,3',4'-pentahydroflavone	302.0426526757	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)C(/O)=1)=2)/O)/[O-])))=3)/O)		REFJWTPEDVJJIY-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD-17063	CPD-17063	ferroheme o	840.3913131573					C49H56N4O5FE			plantcyc <https://plantcyc.org/>		840.3913131573	C=CC3(\C7(\[N+]4(\[Fe-2]16([N+]5(\C(/C(\CCC(=O)[O-])=C(C)\C(/C=C2(C(\C)=C(C(\N12)=C\C(\C(/C)=3)=4)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))=5)=C/C8(/N6C(/C=7)=C(C)/C(\CCC(=O)[O-])=8))))))		FISPASSVCDRERW-ARQJTVBPSA-J									PlantCyc/PMN local PGDB
5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL	5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL	5alpha-cholesta-7,24-dien-3beta-ol	384.3392160345					C27H44O			plantcyc <https://plantcyc.org/>		384.3392160345	CC(C)=CCC[C@@H](C)[C@H]1(CC[C@@H]3([C@@](C)1CC[C@H]2([C@]4(C)([C@H](CC=C23)C[C@@H](O)CC4))))		PKEPPDGGTSZLBL-SKCNUYALSA-N									PlantCyc/PMN local PGDB
THIAMINE-PYROPHOSPHATE	THIAMINE-PYROPHOSPHATE	thiamine diphosphate	426.0527927275					C12H16N4O7P2S			plantcyc <https://plantcyc.org/>	thiamin diphosphate // TDP // thiamine pyrophosphate // TPP // thiamin-PPi // thiamin pyrophosphate // thiamine-PPi // ThPP	426.0527927275	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)OP([O-])(=O)[O-])=2)		AYEKOFBPNLCAJY-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
CPD-17643	CPD-17643	1,18-octadecane-diol	286.287180464					C18H38O2			plantcyc <https://plantcyc.org/>	1,18-octadecanediol // octadecane-1,18-diol	286.287180464	C(O)CCCCCCCCCCCCCCCCCO		LUUFSCNUZAYHAT-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPDQT-28	CPDQT-28	7-(methylsulfanyl)-2-oxoheptanoate	190.0663650057					C8H13O3S			plantcyc <https://plantcyc.org/>	7-(methylthio)-2-oxoheptanoic acid // 7-(methylthio)-2-oxoheptanoate	190.0663650057	CSCCCCCC(=O)C([O-])=O		TWAIOPPFLZEXCO-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
LEUKOTRIENE-C4	LEUKOTRIENE-C4	leukotriene C4	625.3033008132					C30H45N3O9S			plantcyc <https://plantcyc.org/>		625.3033008132	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@@H](C(=O)NCC([O-])=O)NC(CC[C@@H](C(=O)[O-])[NH3+])=O)[C@H](CCCC([O-])=O)O		GWNVDXQDILPJIG-NXOLIXFESA-L									PlantCyc/PMN local PGDB
DEHYDRO-3-DEOXY-L-RHAMNONATE	DEHYDRO-3-DEOXY-L-RHAMNONATE	2-dehydro-3-deoxy-L-rhamnonate	162.0528234315					C6H9O5			plantcyc <https://plantcyc.org/>	2-keto-3-deoxy-L-rhamnonate // 2-dehydro-3,6-dideoxy-L-mannonate // 2-dehydro-3-deoxy-L-rhamnonic acid // L-2-keto-3-deoxyrhamnonate	162.0528234315	C[C@H](O)[C@H](O)CC(=O)C([O-])=O		FRIWJYNKZPJVRL-IUYQGCFVSA-M									PlantCyc/PMN local PGDB
LIPOYL-AMP	LIPOYL-AMP	[( R )-lipoyl]adenylate	535.0960407274					C18H25N5O8PS2			plantcyc <https://plantcyc.org/>	lipoyl-AMP // lipoyl-adenylate	535.0960407274	C1(SS[C@@H](C1)CCCCC(=O)OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])		QWEGOCJRZOKSOE-ADUAKINBSA-M									PlantCyc/PMN local PGDB
CPD-7323	CPD-7323	methanophenazine	538.3923142375					C37H50N2O			plantcyc <https://plantcyc.org/>	2-(2,3-dihydropentaprenyloxy)phenazine // 2-(2,3-dihydro-all- trans -tetraprenyloxy)phenazine // 2-[(6 E ,10 E ,14 E -3,7,11,15,19-pentamethylicosa-6,10,14,18-tetraen-1-yloxy]phenazine	538.3923142375	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(CCOC2(\C=C/C3(/N=C1(\C=C/C=C\C/1=N\C(/C=2)=3))))C		VRHMBACMYZITGD-QAAQOENVSA-N									PlantCyc/PMN local PGDB
L-GAMMA-GLUTAMYLCYSTEINE	L-GAMMA-GLUTAMYLCYSTEINE	gamma-L-glutamyl-L-cysteine	250.0623422603					C8H13N2O5S			plantcyc <https://plantcyc.org/>	gamma-glutamylcysteine // gamma-L-glutamylcysteine // gamma-Glu-Cys	250.0623422603	C(S)[C@@H](C([O-])=O)NC(=O)CC[C@H]([NH3+])C([O-])=O		RITKHVBHSGLULN-WHFBIAKZSA-M									PlantCyc/PMN local PGDB
CPD-11507	CPD-11507	triketide 2-pyrone	182.0942943157					C10H13O3			plantcyc <https://plantcyc.org/>	pentyl diacetic acid lactone // PDAL	182.0942943157	CCCCCC1(\OC(=O)/C=C(\C=1)/[O-])		YIXLDRQOKWESBI-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
CPD0-1454	CPD0-1454	3-(phosphonoacetylamido)-L-alanine	226.0354726061					C5H10N2O6P			plantcyc <https://plantcyc.org/>		226.0354726061	C(P(O)([O-])=O)C(=O)NC[C@H]([NH3+])C(=O)[O-]		APNRRABVQKGHJL-VKHMYHEASA-M									PlantCyc/PMN local PGDB
THREO-DS-ISO-CITRATE	THREO-DS-ISO-CITRATE	D- threo -isocitrate	192.0270026115					C6H5O7			plantcyc <https://plantcyc.org/>	(1 R , 2 S )-1-hydroxypropane-1,2,3-tricarboxylate // D- threo -isocitric acid // threo-D s -isocitrate // D-isocitrate	192.0270026115	C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-]		ODBLHEXUDAPZAU-ZAFYKAAXSA-K									PlantCyc/PMN local PGDB
CPD-7618	CPD-7618	geranate	168.1150297578					C10H15O2			plantcyc <https://plantcyc.org/>	geranic acid // (2E)-3,7-dimethyl-2,6-octadienoic acid // (2E)-3,7-dimethyl-2,6-octadienoate	168.1150297578	CC(C)=CCCC(\C)=C/C(=O)[O-]		ZHYZQXUYZJNEHD-VQHVLOKHSA-M									PlantCyc/PMN local PGDB
CPD-4612	CPD-4612	trans -zeatin-7- N -glucoside	381.1648334969					C16H23N5O6			plantcyc <https://plantcyc.org/>		381.1648334969	CC(\CO)=C\CNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))		HTDHRCLVWUEXIS-SBQJELAYSA-N									PlantCyc/PMN local PGDB
CPD-5943	CPD-5943	(+)-jasmonate	210.1255944441					C12H17O3			plantcyc <https://plantcyc.org/>	(3S,7S) (+)-jasmonate	210.1255944441	CC\C=C/C[C@@H]1(C(=O)CC[C@H]1CC([O-])=O)		ZNJFBWYDHIGLCU-CMIOBCHKSA-M									PlantCyc/PMN local PGDB
TREHALOSE-6P	TREHALOSE-6P	alpha,alpha-trehalose 6-phosphate	422.0825419577					C12H21O14P			plantcyc <https://plantcyc.org/>	alpha,alpha-D-trehalose 6-phosphate	422.0825419577	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))O		LABSPYBHMPDTEL-LIZSDCNHSA-L									PlantCyc/PMN local PGDB
CPD-15712	CPD-15712	beta-D-galactose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	6-phospho-beta-D-galactose	260.0297185262	C(OP([O-])([O-])=O)[C@H]1(O[C@H]([C@@H]([C@H]([C@H]1O)O)O)O)		NBSCHQHZLSJFNQ-FPRJBGLDSA-L									PlantCyc/PMN local PGDB
CPD-13471	CPD-13471	decylglucoside	320.2198887598					C16H32O6			plantcyc <https://plantcyc.org/>	decyl D-glucoside // decyl D-glucopyranoside // D-glucopyranoside, decyl // glucoside, decyl // (3R,4S,5S,6R)-2-decoxy-6-(hydroxymethyl)oxane-3,4,5-triol	320.2198887598	CCCCCCCCCCO[C@@H]1(O[C@@H](C([C@@H](C1O)O)O)CO)		JDRSMPFHFNXQRB-CMTNHCDUSA-N									PlantCyc/PMN local PGDB
S-24-DINITROPHENYLGLUTATHIONE	S-24-DINITROPHENYLGLUTATHIONE	2,4-dinitrophenyl-S-glutathione	477.1165626753					C16H18N5O10S			plantcyc <https://plantcyc.org/>	DNP-SG // S-(2,4-dinitrophenyl)glutathione	477.1165626753	C(SC1(/C=C\C(\[N+]([O-])=O)=C/C(/[N+]([O-])=O)=1))[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O		FXEUKVKGTKDDIQ-UWVGGRQHSA-M									PlantCyc/PMN local PGDB
CPDQT-281	CPDQT-281	glucoerucin	421.0534934124					C12H22NO9S3			plantcyc <https://plantcyc.org/>	4-(methylsulfanyl)butyl-glucosinolate // 4-(methylthio)butyl-glucosinolate	421.0534934124	CSCCCCC(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]		GKUMMDFLKGFCKH-AHMUMSBHSA-M									PlantCyc/PMN local PGDB
CPD-7383	CPD-7383	pelargonidin 3- O -beta-D-caffeoylglucoside	595.145165954					C30H25O13			plantcyc <https://plantcyc.org/>		595.145165954	C([C@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OC2(\C(=[O+]C3(\C(/C=2)=C(/C=C(/C=3)/[O-])\[O-]))C4(\C=C/C(/O)=C\C=4))))OC(/C=C/C5(\C=C/C(/O)=C(C=5)/O))=O		OUWGZZOPFVOIFO-SHPGVJHPSA-M									PlantCyc/PMN local PGDB
CPD-11924	CPD-11924	wortmanin	428.1471177472					C23H24O8			plantcyc <https://plantcyc.org/>	wortmannin	428.1471177472	CC(=O)O[C@@H]2(C[C@]5(C)(C(CC[C@@H](C3(/C(C4(O/C=C1(C([C@](C)([C@@H](COC)OC1=O)C\2=3)=4)))=O))5)=O))		QDLHCMPXEPAAMD-QAIWCSMKSA-N									PlantCyc/PMN local PGDB
CPD-12763	CPD-12763	5-aminopentanal	101.0840639804					C5H12NO			plantcyc <https://plantcyc.org/>	1-amino-5-oxopentane	101.0840639804	C([NH3+])CCCC=O		SZBGXBOFCGNPEU-UHFFFAOYSA-O									PlantCyc/PMN local PGDB
CPDQT-436	CPDQT-436	4-methoxy-3-indolylmethylamine	176.0949630177					C10H13N2O			plantcyc <https://plantcyc.org/>		176.0949630177	COC1(\C2(/C(/C[NH3+])=C\NC(\C=C/C=1)=2))		YKDYCKHEKOEVJM-UHFFFAOYSA-O									PlantCyc/PMN local PGDB
SHIKIMATE	SHIKIMATE	shikimate	174.0528234315					C7H9O5			plantcyc <https://plantcyc.org/>	shikimic acid // (3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate	174.0528234315	C1(/[C@@H](O)[C@@H](O)[C@@H](CC(/C(=O)[O-])=1)O)		JXOHGGNKMLTUBP-HSUXUTPPSA-M									PlantCyc/PMN local PGDB
CPD-8074	CPD-8074	1-18:3-2-16:0-monogalactosyldiacylglycerol	752.5438486606					C43H76O10			plantcyc <https://plantcyc.org/>	18:3-16:0-MGDG // 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	752.5438486606	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCCCCCCCCCCCC)=O)=O		OYPVEICJGOKWFP-FAFOYRQUSA-N									PlantCyc/PMN local PGDB
CPD-26585	CPD-26585	(22 R )-22-hydroxycholesterol-26-al	416.3290452787					C27H44O3			plantcyc <https://plantcyc.org/>		416.3290452787	CC(C=O)CC[C@@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		BRHFBKGIOFVBBM-RILARPOQSA-N									PlantCyc/PMN local PGDB
DIMP	DIMP	dIMP	332.0521853028					C10H11N4O7P			plantcyc <https://plantcyc.org/>	2'-deoxy-IMP // 2'-deoxy-5'-inosinic acid // 2'-deoxyinosine 5'-monophosphate // 2'-deoxyinosine 5'-phosphate // 9-(2-deoxy-5-O-phosphono-beta-D-erythro-pentofuranosyl)-9H-purin-6-ol // deoxyinosine monophosphate	332.0521853028	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C/NC(=O)C(\N=C/1)=2)))C[C@H](O)3)		PHNGFPPXDJJADG-RRKCRQDMSA-L									PlantCyc/PMN local PGDB
CPD-21119	CPD-21119	S -(4-hydroxy-3-methylbutan-2-yl)-L-cysteine	207.0929141072					C8H17NO3S			plantcyc <https://plantcyc.org/>		207.0929141072	CC(CO)C(C)SC[C@H]([NH3+])C([O-])=O		LAIIJHAXDJYLBE-AHXFUIDQSA-N									PlantCyc/PMN local PGDB
OBTUSIFOLIOL	OBTUSIFOLIOL	obtusifoliol	426.3861662271					C30H50O			plantcyc <https://plantcyc.org/>	4alpha,14alpha-dimethyl-5alpha-ergosta-8,24(28)-dien-3beta-ol // 4alpha,14alpha-dimethyl-24-methylene-5alpha-cholesta-8-en-3beta-ol	426.3861662271	CC(C)C(CC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))))=C		MMNYKQIDRZNIKT-VSADUBDNSA-N									PlantCyc/PMN local PGDB
FRUCTOSE-16-DIPHOSPHATE	FRUCTOSE-16-DIPHOSPHATE	beta-D-fructofuranose 1,6-bisphosphate	339.9960489346					C6H10O12P2			plantcyc <https://plantcyc.org/>	beta-D-fructose 1,6-bisphosphate // FBP // fructose 1,6-bisphosphate	339.9960489346	C(OP(=O)([O-])[O-])[C@@H]1([C@H]([C@@H]([C@](O)(O1)COP(=O)([O-])[O-])O)O)		RNBGYGVWRKECFJ-ARQDHWQXSA-J									PlantCyc/PMN local PGDB
CPD-165	CPD-165	1D-1-O-(indol-3-yl)acetyl-myo-inositol	337.1161519698					C16H19NO7			plantcyc <https://plantcyc.org/>		337.1161519698	C(O[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)1))(=O)CC2(\C3(/C=C\C=C/C(/N\C=2)=3))		XUACNUJFOIKYPQ-BKQXGZDCSA-N									PlantCyc/PMN local PGDB
CPD0-1037	CPD0-1037	2-thiouridine 5'-triphosphate	499.9456834213					C9H11N2O14P3S			plantcyc <https://plantcyc.org/>		499.9456834213	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=S))O2)O)O)		KHYOUGAATNYCAZ-XVFCMESISA-J									PlantCyc/PMN local PGDB
CPD-19486	CPD-19486	2-[2-(methylsulfanyl)ethyl]-3-oxobutanedioate	206.0248941215					C7H8O5S			plantcyc <https://plantcyc.org/>	2-[2-(methylthio)ethyl]-3-oxobutanedioate	206.0248941215	CSCCC(C(=O)[O-])C(=O)C([O-])=O		FPILONYMVKSPJW-UHFFFAOYSA-L									PlantCyc/PMN local PGDB
CPD-9927	CPD-9927	BPH--698	525.9785913388					C19H22O6PSK3			plantcyc <https://plantcyc.org/>		525.9785913388	CCCC2(\C=C/C(/C1(\C=C/C(\CCCC(S(=O)(=O)O[K])P(O[K])(O[K])=O)=C\C=1))=C\C=2)		FZZSEWIFTHAVJY-UHFFFAOYSA-K									PlantCyc/PMN local PGDB
CPD-296	CPD-296	dihydrolipoate	208.0591711378					C8H15O2S2			plantcyc <https://plantcyc.org/>	Dihydrolipoic acid // Dihydrothioctic acid // DHLP	208.0591711378	C(S)C[C@H](S)CCCCC(=O)[O-]		IZFHEQBZOYJLPK-SSDOTTSWSA-M									PlantCyc/PMN local PGDB
5-HYDROXY-CONIFERYL-ALCOHOL	5-HYDROXY-CONIFERYL-ALCOHOL	5-hydroxy-coniferyl-alcohol	196.0735588736					C10H12O4			plantcyc <https://plantcyc.org/>		196.0735588736	COC1(/C=C(/C=C(C(\O)=1)/O)/C=C/CO)		NPNAJGCZQBQWQZ-NSCUHMNNSA-N									PlantCyc/PMN local PGDB
CPD-14769	CPD-14769	5,8,11,14-icosatetraynoate	296.1776300146					C20H23O2			plantcyc <https://plantcyc.org/>	5,8,11,14-eicosatetraynoic acid // icosa-5,8,11,14-tetraynoic acid // octadehydroarachidonic acid // eicosatetranoic acid // 5,8,11,14-eicosatetraynoate	296.1776300146	CCCCCC#CCC#CCC#CCC#CCCCC(=O)[O-]		MGLDCXPLYOWQRP-UHFFFAOYSA-M									PlantCyc/PMN local PGDB
2-OCTAPRENYL-6-METHOXYPHENOL	2-OCTAPRENYL-6-METHOXYPHENOL	2-methoxy-6-( all-trans -octaprenyl)phenol	668.5532315554					C47H72O2			plantcyc <https://plantcyc.org/>	2-methoxy-6- all-trans -octaprenylphenol // 2-octaprenyl-6-methoxyphenol	668.5532315554	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(\C=C/C=1)\OC)		MARGKPIMNMASKJ-CMAXTTDKSA-N									PlantCyc/PMN local PGDB
18-OXOOLEATE	18-OXOOLEATE	18-oxo-oleate	296.2351448935					C18H31O3			plantcyc <https://plantcyc.org/>	18-oxo-octadec-9-enoic acid // 18-oxo-9Z-octadecenoate	296.2351448935	C(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]		SNOSCANYFCXCGY-UPHRSURJSA-M									PlantCyc/PMN local PGDB
CPDQT-422	CPDQT-422	glucobrassicanapin	387.0657726582					C12H20NO9S2			plantcyc <https://plantcyc.org/>	4-pentenyl-glucosinolate	387.0657726582	C=CCCCC(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]		XMJFVIGTHMOGNZ-AHMUMSBHSA-M									PlantCyc/PMN local PGDB
ERYTHROSE-4P	ERYTHROSE-4P	D-erythrose 4-phosphate	200.0085891536					C4H7O7P			plantcyc <https://plantcyc.org/>	erythrose-4P // threose 4-phosphate // erythrose-4-phosphate // erythrose-4-P // D-erythrose-4-P	200.0085891536	C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O		NGHMDNPXVRFFGS-IUYQGCFVSA-L									PlantCyc/PMN local PGDB
CPD-19795	CPD-19795	castasterone 22- O -sulfate	544.3069892076					C28H47O8S			plantcyc <https://plantcyc.org/>		544.3069892076	CC(C)[C@H](C)[C@@H](O)[C@H](OS(=O)(=O)[O-])[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC(=O)[C@H]1(C[C@H](O)[C@H](O)C[C@@](C)1[C@H]2CC[C@](C)34))))		JMSXZQCXTAJBSO-YLNAYWRASA-M									PlantCyc/PMN local PGDB
CPD0-1664	CPD0-1664	(E)-alpha-monofluoromethyldehydroarginine	204.1022538823					C7H14N4O2F			plantcyc <https://plantcyc.org/>	delta-MFMA // ( E )-alpha-monofluoromethyl-3,4-dehydroarginine	204.1022538823	C(NC(N)=[NH2+])/C=C/[C@](CF)([NH3+])C(=O)[O-]		UDWPEHOXJIIOEY-QOHHWTFISA-O									PlantCyc/PMN local PGDB
CPD-14080	CPD-14080	CDTA	346.1376156934					C14H22N2O8			plantcyc <https://plantcyc.org/>	Complexon IV // CyDTA // CGTA // OCTA // Komplexon IV // 1,2-diaminocyclohexanetetraacetic acid // o -cyclohexanediaminetetraacetic acid // 1,2-cyclohexanediaminetetraacetic acid	346.1376156934	C(=O)(O)CN(CC(=O)O)C1(CCCCC(N(CC(=O)O)CC(=O)O)1)		FCKYPQBAHLOOJQ-UHFFFAOYSA-N									PlantCyc/PMN local PGDB
CPD-14047	CPD-14047	N -hydroxy-L-dihomomethionine	193.077264043					C7H14NO3S			plantcyc <https://plantcyc.org/>		193.077264043	CSCCCC[C@H](NO)C(=O)[O-]		UCJWADAPVIQJLU-LURJTMIESA-M									PlantCyc/PMN local PGDB
CPD-8159	CPD-8159	1-palmitoyl-2-alpha-linolenoyl-phosphatidylcholine	757.56215506					C42H78NO8P			plantcyc <https://plantcyc.org/>	phosphatidylcholine (1-16:0-2-18:3) // 16:0-18:3-PC // 1-hexadecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine // 1-16:0-2-18:3-phosphatidylcholine	757.56215506	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C		JMAYDGBZRHQJAT-QWFQJEORSA-N									PlantCyc/PMN local PGDB
